,State,Year,Quater,Brand,Brand_count,Brand_percentage
3418,lakshadweep,2019,1,Lenovo,31,0.0218927
3419,lakshadweep,2019,1,Motorola,24,0.0169492
3420,lakshadweep,2019,1,Others,123,0.0868644
3421,lakshadweep,2019,2,Xiaomi,377,0.215799
3422,lakshadweep,2019,2,Vivo,309,0.176875
3423,lakshadweep,2019,2,Samsung,277,0.158558
3424,lakshadweep,2019,2,Oppo,246,0.140813
3425,lakshadweep,2019,2,Huawei,132,0.0755581
3426,lakshadweep,2019,2,Realme,86,0.0492272
3427,lakshadweep,2019,2,OnePlus,58,0.0331998
3428,lakshadweep,2019,2,Apple,57,0.0326274
3429,lakshadweep,2019,2,Lenovo,36,0.0206068
3430,lakshadweep,2019,2,Motorola,32,0.0183171
3431,lakshadweep,2019,2,Others,137,0.0784201
3432,lakshadweep,2019,3,Xiaomi,442,0.208786
3433,lakshadweep,2019,3,Vivo,378,0.178555
3434,lakshadweep,2019,3,Samsung,343,0.162022
3435,lakshadweep,2019,3,Oppo,331,0.156353
3436,lakshadweep,2019,3,Huawei,174,0.0821918
3437,lakshadweep,2019,3,Realme,103,0.0486538
3438,lakshadweep,2019,3,Apple,68,0.0321209
3439,lakshadweep,2019,3,OnePlus,64,0.0302315
3440,lakshadweep,2019,3,Motorola,36,0.0170052
3441,lakshadweep,2019,3,Lenovo,33,0.0155881
3442,lakshadweep,2019,3,Others,145,0.0684932
3443,lakshadweep,2019,4,Xiaomi,496,0.204368
3444,lakshadweep,2019,4,Vivo,462,0.190358
3445,lakshadweep,2019,4,Samsung,394,0.16234
3446,lakshadweep,2019,4,Oppo,371,0.152864
3447,lakshadweep,2019,4,Huawei,202,0.0832303
3448,lakshadweep,2019,4,Realme,124,0.0510919
3449,lakshadweep,2019,4,Apple,72,0.0296663
3450,lakshadweep,2019,4,OnePlus,70,0.0288422
3451,lakshadweep,2019,4,Motorola,37,0.0152452
3452,lakshadweep,2019,4,Lenovo,35,0.0144211
3453,lakshadweep,2019,4,Others,164,0.0675731
3454,lakshadweep,2020,1,Xiaomi,560,0.20202
3455,lakshadweep,2020,1,Vivo,548,0.197691
3456,lakshadweep,2020,1,Samsung,431,0.155483
3457,lakshadweep,2020,1,Oppo,426,0.15368
3458,lakshadweep,2020,1,Huawei,237,0.0854978
3459,lakshadweep,2020,1,Realme,152,0.0548341
3460,lakshadweep,2020,1,Apple,81,0.0292208
3461,lakshadweep,2020,1,OnePlus,77,0.0277778
3462,lakshadweep,2020,1,Lenovo,47,0.0169553
3463,lakshadweep,2020,1,Motorola,38,0.0137085
3464,lakshadweep,2020,1,Others,175,0.0631313
3465,lakshadweep,2020,2,Vivo,654,0.205209
3466,lakshadweep,2020,2,Xiaomi,654,0.205209
3467,lakshadweep,2020,2,Samsung,495,0.155318
3468,lakshadweep,2020,2,Oppo,489,0.153436
3469,lakshadweep,2020,2,Huawei,266,0.0834641
3470,lakshadweep,2020,2,Realme,195,0.0611861
3471,lakshadweep,2020,2,Apple,85,0.0266709
3472,lakshadweep,2020,2,OnePlus,81,0.0254158
3473,lakshadweep,2020,2,Lenovo,44,0.0138061
3474,lakshadweep,2020,2,Motorola,41,0.0128648
3475,lakshadweep,2020,2,Others,183,0.0574208
3476,lakshadweep,2020,3,Vivo,784,0.215148
3477,lakshadweep,2020,3,Xiaomi,736,0.201976
3478,lakshadweep,2020,3,Oppo,567,0.155598
3479,lakshadweep,2020,3,Samsung,550,0.150933
3480,lakshadweep,2020,3,Huawei,302,0.082876
3481,lakshadweep,2020,3,Realme,222,0.0609221
3482,lakshadweep,2020,3,Apple,91,0.0249726
3483,lakshadweep,2020,3,OnePlus,87,0.0238749
3484,lakshadweep,2020,3,Lenovo,50,0.0137212
3485,lakshadweep,2020,3,Motorola,44,0.0120746
3486,lakshadweep,2020,3,Others,211,0.0579034
3487,lakshadweep,2020,4,Vivo,934,0.223498
3488,lakshadweep,2020,4,Xiaomi,838,0.200526
3489,lakshadweep,2020,4,Oppo,639,0.152907
3490,lakshadweep,2020,4,Samsung,635,0.15195
3491,lakshadweep,2020,4,Huawei,346,0.0827949
3492,lakshadweep,2020,4,Realme,272,0.0650873
3493,lakshadweep,2020,4,Apple,101,0.0241685
3494,lakshadweep,2020,4,OnePlus,97,0.0232113
3495,lakshadweep,2020,4,Lenovo,52,0.0124432
3496,lakshadweep,2020,4,Motorola,47,0.0112467
3497,lakshadweep,2020,4,Others,218,0.0521656
3498,lakshadweep,2021,1,Vivo,1032,0.225475
3499,lakshadweep,2021,1,Xiaomi,921,0.201224
3500,lakshadweep,2021,1,Oppo,720,0.157308
3501,lakshadweep,2021,1,Samsung,693,0.151409
3502,lakshadweep,2021,1,Huawei,371,0.0810575
3503,lakshadweep,2021,1,Realme,302,0.0659821
3504,lakshadweep,2021,1,Apple,106,0.0231593
3505,lakshadweep,2021,1,OnePlus,103,0.0225038
3506,lakshadweep,2021,1,Lenovo,54,0.0117981
3507,lakshadweep,2021,1,Motorola,46,0.0100503
3508,lakshadweep,2021,1,Others,229,0.0500328
3509,lakshadweep,2021,2,Vivo,1118,0.22835
3510,lakshadweep,2021,2,Xiaomi,970,0.198121
3511,lakshadweep,2021,2,Oppo,771,0.157475
3512,lakshadweep,2021,2,Samsung,717,0.146446
3513,lakshadweep,2021,2,Huawei,379,0.0774101
3514,lakshadweep,2021,2,Realme,350,0.0714869
3515,lakshadweep,2021,2,Apple,121,0.0247141
3516,lakshadweep,2021,2,OnePlus,118,0.0241013
3517,lakshadweep,2021,2,Lenovo,60,0.0122549
3518,lakshadweep,2021,2,Motorola,42,0.00857843
3519,lakshadweep,2021,2,Others,250,0.0510621
3520,lakshadweep,2021,3,Vivo,1234,0.233403
3521,lakshadweep,2021,3,Xiaomi,1046,0.197844
3522,lakshadweep,2021,3,Oppo,816,0.154341
3523,lakshadweep,2021,3,Samsung,774,0.146397
3524,lakshadweep,2021,3,Realme,413,0.0781161
3525,lakshadweep,2021,3,Huawei,398,0.075279
3526,lakshadweep,2021,3,Apple,134,0.0253452
3527,lakshadweep,2021,3,OnePlus,132,0.0249669
3528,lakshadweep,2021,3,Lenovo,55,0.0104029
3529,lakshadweep,2021,3,Motorola,46,0.00870059
3530,lakshadweep,2021,3,Others,239,0.0452052
3531,lakshadweep,2021,4,Vivo,1354,0.240156
3532,lakshadweep,2021,4,Xiaomi,1146,0.203264
3533,lakshadweep,2021,4,Oppo,899,0.159454
3534,lakshadweep,2021,4,Samsung,776,0.137637
3535,lakshadweep,2021,4,Realme,448,0.0794608
3536,lakshadweep,2021,4,Huawei,396,0.0702377
3537,lakshadweep,2021,4,Apple,151,0.0267825
3538,lakshadweep,2021,4,OnePlus,143,0.0253636
3539,lakshadweep,2021,4,Motorola,46,0.00815892
3540,lakshadweep,2021,4,Lenovo,45,0.00798155
3541,lakshadweep,2021,4,Others,234,0.0415041
3542,lakshadweep,2022,1,Vivo,1441,0.240568
3543,lakshadweep,2022,1,Xiaomi,1203,0.200835
3544,lakshadweep,2022,1,Oppo,956,0.159599
3545,lakshadweep,2022,1,Samsung,804,0.134224
3546,lakshadweep,2022,1,Realme,507,0.0846411
3547,lakshadweep,2022,1,Huawei,397,0.0662771
3548,lakshadweep,2022,1,Apple,176,0.0293823
3549,lakshadweep,2022,1,OnePlus,160,0.0267112
3550,lakshadweep,2022,1,Lenovo,50,0.00834725
3551,lakshadweep,2022,1,Motorola,49,0.0081803
3552,lakshadweep,2022,1,Others,247,0.0412354
3553,madhya-pradesh,2018,1,Xiaomi,652241,0.25542
3554,madhya-pradesh,2018,1,Samsung,490595,0.192119
3555,madhya-pradesh,2018,1,Vivo,380809,0.149126
3556,madhya-pradesh,2018,1,Oppo,256901,0.100603
3557,madhya-pradesh,2018,1,Realme,146657,0.0574314
3558,madhya-pradesh,2018,1,Motorola,66919,0.0262057
3559,madhya-pradesh,2018,1,Micromax,59025,0.0231144
3560,madhya-pradesh,2018,1,Apple,57650,0.0225759
3561,madhya-pradesh,2018,1,OnePlus,55940,0.0219063
3562,madhya-pradesh,2018,1,Lenovo,51523,0.0201766
3563,madhya-pradesh,2018,1,Others,335343,0.131322
3564,madhya-pradesh,2018,2,Xiaomi,890108,0.258627
3565,madhya-pradesh,2018,2,Samsung,654270,0.190103
3566,madhya-pradesh,2018,2,Vivo,531042,0.154298
3567,madhya-pradesh,2018,2,Oppo,352090,0.102302
3568,madhya-pradesh,2018,2,Realme,192521,0.0559384
3569,madhya-pradesh,2018,2,Motorola,85306,0.0247863
3570,madhya-pradesh,2018,2,Micromax,82296,0.0239117
3571,madhya-pradesh,2018,2,Apple,72862,0.0211706
3572,madhya-pradesh,2018,2,OnePlus,68143,0.0197994
3573,madhya-pradesh,2018,2,Lenovo,65308,0.0189757
3574,madhya-pradesh,2018,2,Others,447716,0.130087
3575,madhya-pradesh,2018,3,Xiaomi,1132909,0.262898
3576,madhya-pradesh,2018,3,Samsung,816822,0.189548
3577,madhya-pradesh,2018,3,Vivo,697677,0.1619
3578,madhya-pradesh,2018,3,Oppo,452478,0.105
3579,madhya-pradesh,2018,3,Realme,239549,0.0555887
3580,madhya-pradesh,2018,3,Motorola,99876,0.0231768
3581,madhya-pradesh,2018,3,Micromax,90871,0.0210871
3582,madhya-pradesh,2018,3,Apple,84853,0.0196906
3583,madhya-pradesh,2018,3,OnePlus,79210,0.0183811
3584,madhya-pradesh,2018,3,Lenovo,71683,0.0166345
3585,madhya-pradesh,2018,3,Others,543381,0.126095
3586,madhya-pradesh,2018,4,Xiaomi,1416415,0.263988
3587,madhya-pradesh,2018,4,Samsung,1015220,0.189215
3588,madhya-pradesh,2018,4,Vivo,905510,0.168767
3589,madhya-pradesh,2018,4,Oppo,579831,0.108068
3590,madhya-pradesh,2018,4,Realme,294612,0.0549092
3591,madhya-pradesh,2018,4,Motorola,117954,0.021984
3592,madhya-pradesh,2018,4,Micromax,103324,0.0192573
3593,madhya-pradesh,2018,4,Apple,100071,0.018651
3594,madhya-pradesh,2018,4,OnePlus,90958,0.0169526
3595,madhya-pradesh,2018,4,Lenovo,84373,0.0157253
3596,madhya-pradesh,2018,4,Others,657174,0.122483
3597,madhya-pradesh,2019,1,Xiaomi,1692888,0.26392
3598,madhya-pradesh,2019,1,Samsung,1214286,0.189306
3599,madhya-pradesh,2019,1,Vivo,1118407,0.174359
3600,madhya-pradesh,2019,1,Oppo,713079,0.111168
3601,madhya-pradesh,2019,1,Realme,347539,0.054181
3602,madhya-pradesh,2019,1,Motorola,132833,0.0207086
3603,madhya-pradesh,2019,1,Micromax,115580,0.0180188
3604,madhya-pradesh,2019,1,Apple,114562,0.0178601
3605,madhya-pradesh,2019,1,OnePlus,102145,0.0159243
3606,madhya-pradesh,2019,1,Lenovo,94449,0.0147245
3607,madhya-pradesh,2019,1,Others,768635,0.11983
3608,madhya-pradesh,2019,2,Xiaomi,1936039,0.265168
3609,madhya-pradesh,2019,2,Samsung,1385430,0.189754
3610,madhya-pradesh,2019,2,Vivo,1303162,0.178487
3611,madhya-pradesh,2019,2,Oppo,827579,0.113349
3612,madhya-pradesh,2019,2,Realme,396497,0.0543059
3613,madhya-pradesh,2019,2,Motorola,145364,0.0199097
3614,madhya-pradesh,2019,2,Apple,127711,0.0174918
3615,madhya-pradesh,2019,2,Micromax,120323,0.01648
3616,madhya-pradesh,2019,2,OnePlus,111156,0.0152244
3617,madhya-pradesh,2019,2,Lenovo,103102,0.0141213
3618,madhya-pradesh,2019,2,Others,844809,0.115709
3619,madhya-pradesh,2019,3,Xiaomi,2182732,0.266816
3620,madhya-pradesh,2019,3,Samsung,1532795,0.187368
3621,madhya-pradesh,2019,3,Vivo,1494051,0.182632
3622,madhya-pradesh,2019,3,Oppo,939484,0.114842
3623,madhya-pradesh,2019,3,Realme,456103,0.0557538
3624,madhya-pradesh,2019,3,Motorola,154465,0.0188817
3625,madhya-pradesh,2019,3,Apple,139917,0.0171034
3626,madhya-pradesh,2019,3,Micromax,129516,0.015832
3627,madhya-pradesh,2019,3,OnePlus,120190,0.014692
3628,madhya-pradesh,2019,3,Huawei,113980,0.0139329
3629,madhya-pradesh,2019,3,Others,917431,0.112146
3630,madhya-pradesh,2019,4,Xiaomi,2450683,0.267389
3631,madhya-pradesh,2019,4,Vivo,1711918,0.186784
3632,madhya-pradesh,2019,4,Samsung,1704518,0.185976
3633,madhya-pradesh,2019,4,Oppo,1069906,0.116735
3634,madhya-pradesh,2019,4,Realme,529253,0.0577457
3635,madhya-pradesh,2019,4,Motorola,165303,0.0180359
3636,madhya-pradesh,2019,4,Apple,150743,0.0164472
3637,madhya-pradesh,2019,4,Micromax,136341,0.0148759
3638,madhya-pradesh,2019,4,OnePlus,127622,0.0139246
3639,madhya-pradesh,2019,4,Huawei,125734,0.0137186
3640,madhya-pradesh,2019,4,Others,993220,0.108368
3641,madhya-pradesh,2020,1,Xiaomi,2697286,0.265707
3642,madhya-pradesh,2020,1,Vivo,1956817,0.192764
3643,madhya-pradesh,2020,1,Samsung,1873824,0.184588
3644,madhya-pradesh,2020,1,Oppo,1206327,0.118834
3645,madhya-pradesh,2020,1,Realme,607456,0.0598398
3646,madhya-pradesh,2020,1,Motorola,174003,0.0171408
3647,madhya-pradesh,2020,1,Apple,160868,0.0158469
3648,madhya-pradesh,2020,1,Huawei,136299,0.0134267
3649,madhya-pradesh,2020,1,Micromax,135703,0.0133679
3650,madhya-pradesh,2020,1,OnePlus,133926,0.0131929
3651,madhya-pradesh,2020,1,Others,1068862,0.105292
3652,madhya-pradesh,2020,2,Xiaomi,3003291,0.264039
3653,madhya-pradesh,2020,2,Vivo,2247524,0.197595
3654,madhya-pradesh,2020,2,Samsung,2084294,0.183244
3655,madhya-pradesh,2020,2,Oppo,1376782,0.121042
3656,madhya-pradesh,2020,2,Realme,693404,0.0609617
3657,madhya-pradesh,2020,2,Motorola,185349,0.0162952
3658,madhya-pradesh,2020,2,Apple,170312,0.0149732
3659,madhya-pradesh,2020,2,Micromax,147344,0.012954
3660,madhya-pradesh,2020,2,Huawei,147224,0.0129434
3661,madhya-pradesh,2020,2,OnePlus,139482,0.0122628
3662,madhya-pradesh,2020,2,Others,1179417,0.10369
3663,madhya-pradesh,2020,3,Xiaomi,3292397,0.262045
3664,madhya-pradesh,2020,3,Vivo,2556833,0.203501
3665,madhya-pradesh,2020,3,Samsung,2278237,0.181327
3666,madhya-pradesh,2020,3,Oppo,1539499,0.12253
3667,madhya-pradesh,2020,3,Realme,799089,0.0636003
3668,madhya-pradesh,2020,3,Motorola,196221,0.0156174
3669,madhya-pradesh,2020,3,Apple,181092,0.0144133
3670,madhya-pradesh,2020,3,Huawei,157340,0.0125229
3671,madhya-pradesh,2020,3,Micromax,157127,0.0125059
3672,madhya-pradesh,2020,3,OnePlus,146328,0.0116464
3673,madhya-pradesh,2020,3,Others,1260061,0.10029
3674,madhya-pradesh,2020,4,Xiaomi,3563397,0.259384
3675,madhya-pradesh,2020,4,Vivo,2853943,0.207742
3676,madhya-pradesh,2020,4,Samsung,2466332,0.179527
3677,madhya-pradesh,2020,4,Oppo,1703093,0.12397
3678,madhya-pradesh,2020,4,Realme,905866,0.065939
3679,madhya-pradesh,2020,4,Motorola,206156,0.0150063
3680,madhya-pradesh,2020,4,Apple,195195,0.0142085
3681,madhya-pradesh,2020,4,Huawei,166594,0.0121266
3682,madhya-pradesh,2020,4,Micromax,164239,0.0119551
3683,madhya-pradesh,2020,4,Tecno,157894,0.0114933
3684,madhya-pradesh,2020,4,Others,1355238,0.0986492
3685,madhya-pradesh,2021,1,Xiaomi,3826173,0.257838
3686,madhya-pradesh,2021,1,Vivo,3171754,0.213738
3687,madhya-pradesh,2021,1,Samsung,2620433,0.176586
3688,madhya-pradesh,2021,1,Oppo,1846729,0.124447
3689,madhya-pradesh,2021,1,Realme,1015817,0.0684539
3690,madhya-pradesh,2021,1,Motorola,211488,0.0142518
3691,madhya-pradesh,2021,1,Apple,210736,0.0142011
3692,madhya-pradesh,2021,1,Tecno,184784,0.0124522
3693,madhya-pradesh,2021,1,Huawei,173653,0.0117021
3694,madhya-pradesh,2021,1,Micromax,165359,0.0111432
3695,madhya-pradesh,2021,1,Others,1412501,0.0951857
3696,madhya-pradesh,2021,2,Xiaomi,4052668,0.25423
3697,madhya-pradesh,2021,2,Vivo,3483187,0.218506
3698,madhya-pradesh,2021,2,Samsung,2757784,0.173
3699,madhya-pradesh,2021,2,Oppo,2001363,0.125549
3700,madhya-pradesh,2021,2,Realme,1196164,0.0750373
3701,madhya-pradesh,2021,2,Tecno,240188,0.0150674
3702,madhya-pradesh,2021,2,Apple,228017,0.0143039
3703,madhya-pradesh,2021,2,Motorola,210526,0.0132066
3704,madhya-pradesh,2021,2,OnePlus,182565,0.0114526
3705,madhya-pradesh,2021,2,Huawei,171485,0.0107575
3706,madhya-pradesh,2021,2,Others,1416988,0.0888899
3707,madhya-pradesh,2021,3,Xiaomi,4290362,0.249291
3708,madhya-pradesh,2021,3,Vivo,3891058,0.22609
3709,madhya-pradesh,2021,3,Samsung,2829150,0.164388
3710,madhya-pradesh,2021,3,Oppo,2215661,0.128741
3711,madhya-pradesh,2021,3,Realme,1404072,0.0815836
3712,madhya-pradesh,2021,3,Tecno,298534,0.0173463
3713,madhya-pradesh,2021,3,Apple,249062,0.0144717
3714,madhya-pradesh,2021,3,OnePlus,224466,0.0130426
3715,madhya-pradesh,2021,3,Motorola,208788,0.0121316
3716,madhya-pradesh,2021,3,Huawei,180559,0.0104914
3717,madhya-pradesh,2021,3,Others,1418521,0.0824231
3718,madhya-pradesh,2021,4,Xiaomi,4500562,0.24385
3719,madhya-pradesh,2021,4,Vivo,4248158,0.230175
3720,madhya-pradesh,2021,4,Samsung,2921496,0.158293
3721,madhya-pradesh,2021,4,Oppo,2400977,0.13009
3722,madhya-pradesh,2021,4,Realme,1682298,0.0911506
3723,madhya-pradesh,2021,4,Tecno,350126,0.0189706
3724,madhya-pradesh,2021,4,Apple,293413,0.0158978
3725,madhya-pradesh,2021,4,OnePlus,264637,0.0143386
3726,madhya-pradesh,2021,4,Motorola,211860,0.011479
3727,madhya-pradesh,2021,4,Huawei,174122,0.00943431
3728,madhya-pradesh,2021,4,Others,1408594,0.0763207
3729,madhya-pradesh,2022,1,Xiaomi,4678482,0.238016
3730,madhya-pradesh,2022,1,Vivo,4575284,0.232766
3731,madhya-pradesh,2022,1,Samsung,3009068,0.153085
3732,madhya-pradesh,2022,1,Oppo,2595568,0.132049
3733,madhya-pradesh,2022,1,Realme,1935366,0.0984611
3734,madhya-pradesh,2022,1,Tecno,424783,0.0216107
3735,madhya-pradesh,2022,1,Apple,325559,0.0165627
3736,madhya-pradesh,2022,1,OnePlus,303765,0.0154539
3737,madhya-pradesh,2022,1,Motorola,211431,0.0107565
3738,madhya-pradesh,2022,1,Huawei,173297,0.00881643
3739,madhya-pradesh,2022,1,Others,1423544,0.0724223
3740,maharashtra,2018,1,Xiaomi,1606618,0.263078
3741,maharashtra,2018,1,Samsung,1354403,0.221779
3742,maharashtra,2018,1,Vivo,722501,0.118307
3743,maharashtra,2018,1,Oppo,611419,0.100118
3744,maharashtra,2018,1,Motorola,250397,0.0410017
3745,maharashtra,2018,1,OnePlus,250269,0.0409807
3746,maharashtra,2018,1,Apple,240145,0.0393229
3747,maharashtra,2018,1,Realme,238202,0.0390048
3748,maharashtra,2018,1,Lenovo,157770,0.0258343
3749,maharashtra,2018,1,Huawei,77241,0.012648
3750,maharashtra,2018,1,Others,598029,0.0979253
3751,maharashtra,2018,2,Xiaomi,2177364,0.26481
3752,maharashtra,2018,2,Samsung,1813491,0.220556
3753,maharashtra,2018,2,Vivo,1030036,0.125272
3754,maharashtra,2018,2,Oppo,852747,0.103711
3755,maharashtra,2018,2,Motorola,326189,0.0396709
3756,maharashtra,2018,2,Realme,312225,0.0379726
3757,maharashtra,2018,2,OnePlus,312199,0.0379695
3758,maharashtra,2018,2,Apple,308656,0.0375386
3759,maharashtra,2018,2,Lenovo,200468,0.0243808
3760,maharashtra,2018,2,Huawei,103831,0.0126279
3761,maharashtra,2018,2,Others,785165,0.0954913
3762,maharashtra,2018,3,Xiaomi,2766078,0.265076
3763,maharashtra,2018,3,Samsung,2300594,0.220468
3764,maharashtra,2018,3,Vivo,1399253,0.134092
3765,maharashtra,2018,3,Oppo,1125654,0.107873
3766,maharashtra,2018,3,Realme,390608,0.0374324
3767,maharashtra,2018,3,Motorola,388369,0.0372178
3768,maharashtra,2018,3,Apple,375379,0.035973
3769,maharashtra,2018,3,OnePlus,373333,0.0357769
3770,maharashtra,2018,3,Lenovo,228516,0.0218989
3771,maharashtra,2018,3,Huawei,134410,0.0128806
3772,maharashtra,2018,3,Others,952839,0.0913115
3773,maharashtra,2018,4,Xiaomi,3540182,0.264556
3774,maharashtra,2018,4,Samsung,2956289,0.220922
3775,maharashtra,2018,4,Vivo,1906545,0.142475
3776,maharashtra,2018,4,Oppo,1510894,0.112908
3777,maharashtra,2018,4,Realme,492198,0.0367817
3778,maharashtra,2018,4,Apple,470804,0.0351829
3779,maharashtra,2018,4,Motorola,466650,0.0348725
3780,maharashtra,2018,4,OnePlus,454556,0.0339687
3781,maharashtra,2018,4,Lenovo,269382,0.0201308
3782,maharashtra,2018,4,Huawei,175714,0.013131
3783,maharashtra,2018,4,Others,1138388,0.0850711
3784,maharashtra,2019,1,Xiaomi,4274491,0.262489
3785,maharashtra,2019,1,Samsung,3611915,0.221801
3786,maharashtra,2019,1,Vivo,2418126,0.148493
3787,maharashtra,2019,1,Oppo,1907902,0.117161
3788,maharashtra,2019,1,Realme,585138,0.0359323
3789,maharashtra,2019,1,Apple,558788,0.0343142
3790,maharashtra,2019,1,Motorola,534307,0.0328109
3791,maharashtra,2019,1,OnePlus,525104,0.0322457
3792,maharashtra,2019,1,Lenovo,306357,0.0188129
3793,maharashtra,2019,1,Huawei,217773,0.0133731
3794,maharashtra,2019,1,Others,1344550,0.0825665
3795,maharashtra,2019,2,Xiaomi,4892831,0.260576
3796,maharashtra,2019,2,Samsung,4177428,0.222476
3797,maharashtra,2019,2,Vivo,2871247,0.152913
3798,maharashtra,2019,2,Oppo,2256129,0.120154
3799,maharashtra,2019,2,Realme,671555,0.0357648
3800,maharashtra,2019,2,Apple,637834,0.0339689
3801,maharashtra,2019,2,Motorola,590477,0.0314469
3802,maharashtra,2019,2,OnePlus,584246,0.031115
3803,maharashtra,2019,2,Lenovo,336952,0.017945
3804,maharashtra,2019,2,Huawei,250636,0.013348
3805,maharashtra,2019,2,Others,1507640,0.080292
3806,maharashtra,2019,3,Xiaomi,5512362,0.258637
3807,maharashtra,2019,3,Samsung,4737873,0.222299
3808,maharashtra,2019,3,Vivo,3365190,0.157893
3809,maharashtra,2019,3,Oppo,2622932,0.123067
3810,maharashtra,2019,3,Realme,776018,0.0364104
3811,maharashtra,2019,3,Apple,710463,0.0333346
3812,maharashtra,2019,3,OnePlus,640069,0.0300317
3813,maharashtra,2019,3,Motorola,634763,0.0297828
3814,maharashtra,2019,3,Lenovo,350502,0.0164454
3815,maharashtra,2019,3,Huawei,283713,0.0133117
3816,maharashtra,2019,3,Others,1679196,0.0787871
3817,maharashtra,2019,4,Xiaomi,6103857,0.257055
3818,maharashtra,2019,4,Samsung,5262077,0.221605
3819,maharashtra,2019,4,Vivo,3869506,0.162959
3820,maharashtra,2019,4,Oppo,2994940,0.126128
3821,maharashtra,2019,4,Realme,901700,0.0379738
3822,maharashtra,2019,4,Apple,765131,0.0322224
3823,maharashtra,2019,4,OnePlus,681386,0.0286956
3824,maharashtra,2019,4,Motorola,672128,0.0283057
3825,maharashtra,2019,4,Lenovo,367641,0.0154827
3826,maharashtra,2019,4,Huawei,311865,0.0131338
3827,maharashtra,2019,4,Others,1815066,0.076439
3828,maharashtra,2020,1,Xiaomi,6677147,0.255161
3829,maharashtra,2020,1,Samsung,5772343,0.220585
3830,maharashtra,2020,1,Vivo,4396537,0.168009
3831,maharashtra,2020,1,Oppo,3377366,0.129063
3832,maharashtra,2020,1,Realme,1031169,0.0394051
3833,maharashtra,2020,1,Apple,815679,0.0311704
3834,maharashtra,2020,1,OnePlus,715746,0.0273515
3835,maharashtra,2020,1,Motorola,704678,0.0269286
3836,maharashtra,2020,1,Lenovo,387278,0.0147995
3837,maharashtra,2020,1,Huawei,338054,0.0129184
3838,maharashtra,2020,1,Others,1952393,0.0746088
3839,maharashtra,2020,2,Xiaomi,7291300,0.253477
3840,maharashtra,2020,2,Samsung,6335245,0.220241
3841,maharashtra,2020,2,Vivo,4942835,0.171835
3842,maharashtra,2020,2,Oppo,3797269,0.13201
3843,maharashtra,2020,2,Realme,1160245,0.0403352
3844,maharashtra,2020,2,Apple,858658,0.0298507
3845,maharashtra,2020,2,OnePlus,742365,0.0258079
3846,maharashtra,2020,2,Motorola,742088,0.0257982
3847,maharashtra,2020,2,Lenovo,406197,0.0141212
3848,maharashtra,2020,2,Huawei,362725,0.0126099
3849,maharashtra,2020,2,Others,2126159,0.0739146
3850,maharashtra,2020,3,Xiaomi,7895486,0.251372
3851,maharashtra,2020,3,Samsung,6914730,0.220148
3852,maharashtra,2020,3,Vivo,5536849,0.176279
3853,maharashtra,2020,3,Oppo,4210793,0.134061
3854,maharashtra,2020,3,Realme,1316605,0.0419174
3855,maharashtra,2020,3,Apple,911356,0.0290153
3856,maharashtra,2020,3,OnePlus,778193,0.0247757
3857,maharashtra,2020,3,Motorola,776080,0.0247084
3858,maharashtra,2020,3,Lenovo,423666,0.0134885
3859,maharashtra,2020,3,Huawei,386542,0.0123065
3860,maharashtra,2020,3,Others,2259213,0.0719277
3861,maharashtra,2020,4,Xiaomi,8584570,0.249315
3862,maharashtra,2020,4,Samsung,7578573,0.220099
3863,maharashtra,2020,4,Vivo,6188503,0.179728
3864,maharashtra,2020,4,Oppo,4665421,0.135494
3865,maharashtra,2020,4,Realme,1504255,0.0436869
3866,maharashtra,2020,4,Apple,983306,0.0285574
3867,maharashtra,2020,4,OnePlus,822805,0.0238961
3868,maharashtra,2020,4,Motorola,813317,0.0236205
3869,maharashtra,2020,4,Lenovo,444638,0.0129133
3870,maharashtra,2020,4,Huawei,413761,0.0120165
3871,maharashtra,2020,4,Others,2433482,0.0706737
3872,maharashtra,2021,1,Xiaomi,9195320,0.248002
3873,maharashtra,2021,1,Samsung,8088910,0.218162
3874,maharashtra,2021,1,Vivo,6831786,0.184257
3875,maharashtra,2021,1,Oppo,5069410,0.136725
3876,maharashtra,2021,1,Realme,1696339,0.0457511
3877,maharashtra,2021,1,Apple,1054581,0.0284426
3878,maharashtra,2021,1,OnePlus,870022,0.0234649
3879,maharashtra,2021,1,Motorola,832101,0.0224422
3880,maharashtra,2021,1,Lenovo,447713,0.012075
3881,maharashtra,2021,1,Huawei,431846,0.0116471
3882,maharashtra,2021,1,Others,2559509,0.0690313
3883,maharashtra,2021,2,Xiaomi,9764252,0.24617
3884,maharashtra,2021,2,Samsung,8511194,0.214579
3885,maharashtra,2021,2,Vivo,7509629,0.189328
3886,maharashtra,2021,2,Oppo,5487836,0.138356
3887,maharashtra,2021,2,Realme,2003392,0.0505082
3888,maharashtra,2021,2,Apple,1131848,0.0285354
3889,maharashtra,2021,2,OnePlus,949407,0.0239358
3890,maharashtra,2021,2,Motorola,820661,0.02069
3891,maharashtra,2021,2,Lenovo,430496,0.0108534
3892,maharashtra,2021,2,Huawei,429331,0.010824
3893,maharashtra,2021,2,Others,2626651,0.0662214
3894,maharashtra,2021,3,Xiaomi,10369008,0.243511
3895,maharashtra,2021,3,Samsung,8810154,0.206902
3896,maharashtra,2021,3,Vivo,8354641,0.196205
3897,maharashtra,2021,3,Oppo,6005730,0.141042
3898,maharashtra,2021,3,Realme,2373088,0.0557309
