,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
1681,kerala,2022,1,Peer-to-peer payments,33089518,104623000000.0
1682,kerala,2022,1,Recharge & bill payments,14042317,6373570000.0
1683,kerala,2022,1,Financial Services,134370,158926000.0
1684,kerala,2022,1,Others,236017,147786000.0
1685,kerala,2022,2,Merchant payments,55730158,34395000000.0
1686,kerala,2022,2,Peer-to-peer payments,35630060,112814000000.0
1687,kerala,2022,2,Recharge & bill payments,14701207,7230490000.0
1688,kerala,2022,2,Financial Services,110336,133437000.0
1689,kerala,2022,2,Others,193561,123664000.0
1690,kerala,2022,3,Merchant payments,64984061,37852800000.0
1691,kerala,2022,3,Peer-to-peer payments,38774832,116414000000.0
1692,kerala,2022,3,Recharge & bill payments,15289755,7709240000.0
1693,kerala,2022,3,Financial Services,146673,162862000.0
1694,kerala,2022,3,Others,167583,121557000.0
1695,kerala,2022,4,Merchant payments,74647115,40607900000.0
1696,kerala,2022,4,Peer-to-peer payments,42471676,124565000000.0
1697,kerala,2022,4,Recharge & bill payments,15520670,8075690000.0
1698,kerala,2022,4,Financial Services,164334,191307000.0
1699,kerala,2022,4,Others,156673,120224000.0
1700,ladakh,2018,1,Recharge & bill payments,3550,927251.0
1701,ladakh,2018,1,Peer-to-peer payments,1752,10767800.0
1702,ladakh,2018,1,Merchant payments,320,369328.0
1703,ladakh,2018,1,Financial Services,132,274283.0
1704,ladakh,2018,1,Others,335,194192.0
1705,ladakh,2018,2,Recharge & bill payments,8075,2417430.0
1706,ladakh,2018,2,Peer-to-peer payments,5667,42638400.0
1707,ladakh,2018,2,Merchant payments,724,1761370.0
1708,ladakh,2018,2,Financial Services,151,127325.0
1709,ladakh,2018,2,Others,393,390334.0
1710,ladakh,2018,3,Recharge & bill payments,13136,4676710.0
1711,ladakh,2018,3,Peer-to-peer payments,10133,77085900.0
1712,ladakh,2018,3,Merchant payments,1168,2016580.0
1713,ladakh,2018,3,Financial Services,84,69317.1
1714,ladakh,2018,3,Others,343,242478.0
1715,ladakh,2018,4,Recharge & bill payments,16650,5701930.0
1716,ladakh,2018,4,Peer-to-peer payments,15939,123612000.0
1717,ladakh,2018,4,Merchant payments,1881,5082670.0
1718,ladakh,2018,4,Financial Services,142,94604.7
1719,ladakh,2018,4,Others,599,1031860.0
1720,ladakh,2019,1,Peer-to-peer payments,22076,139716000.0
1721,ladakh,2019,1,Recharge & bill payments,20014,7186110.0
1722,ladakh,2019,1,Merchant payments,3238,4967120.0
1723,ladakh,2019,1,Financial Services,114,111851.0
1724,ladakh,2019,1,Others,703,878916.0
1725,ladakh,2019,2,Peer-to-peer payments,34202,240306000.0
1726,ladakh,2019,2,Recharge & bill payments,25357,10116800.0
1727,ladakh,2019,2,Merchant payments,8220,7726520.0
1728,ladakh,2019,2,Financial Services,86,113767.0
1729,ladakh,2019,2,Others,907,992737.0
1730,ladakh,2019,3,Peer-to-peer payments,43198,303596000.0
1731,ladakh,2019,3,Recharge & bill payments,41491,18054700.0
1732,ladakh,2019,3,Merchant payments,6963,8096080.0
1733,ladakh,2019,3,Financial Services,48,148633.0
1734,ladakh,2019,3,Others,696,1233700.0
1735,ladakh,2019,4,Peer-to-peer payments,42095,298045000.0
1736,ladakh,2019,4,Recharge & bill payments,35467,16510200.0
1737,ladakh,2019,4,Merchant payments,6522,8717890.0
1738,ladakh,2019,4,Financial Services,46,162761.0
1739,ladakh,2019,4,Others,576,1253580.0
1740,ladakh,2020,1,Peer-to-peer payments,51560,339552000.0
1741,ladakh,2020,1,Recharge & bill payments,49801,23010700.0
1742,ladakh,2020,1,Merchant payments,14264,13338100.0
1743,ladakh,2020,1,Financial Services,204,583109.0
1744,ladakh,2020,1,Others,590,1155880.0
1745,ladakh,2020,2,Recharge & bill payments,70601,32087300.0
1746,ladakh,2020,2,Peer-to-peer payments,68450,470749000.0
1747,ladakh,2020,2,Merchant payments,15132,19679300.0
1748,ladakh,2020,2,Financial Services,337,786069.0
1749,ladakh,2020,2,Others,490,490895.0
1750,ladakh,2020,3,Peer-to-peer payments,108345,751334000.0
1751,ladakh,2020,3,Recharge & bill payments,81623,40380100.0
1752,ladakh,2020,3,Merchant payments,36861,40538800.0
1753,ladakh,2020,3,Financial Services,621,2334920.0
1754,ladakh,2020,3,Others,772,900014.0
1755,ladakh,2020,4,Peer-to-peer payments,151582,985815000.0
1756,ladakh,2020,4,Recharge & bill payments,94133,44185300.0
1757,ladakh,2020,4,Merchant payments,83868,77511400.0
1758,ladakh,2020,4,Financial Services,729,1965050.0
1759,ladakh,2020,4,Others,1822,2486920.0
1760,ladakh,2021,1,Peer-to-peer payments,141894,870000000.0
1761,ladakh,2021,1,Recharge & bill payments,72719,35459500.0
1762,ladakh,2021,1,Merchant payments,58875,74977900.0
1763,ladakh,2021,1,Financial Services,629,1455020.0
1764,ladakh,2021,1,Others,1298,1527570.0
1765,ladakh,2021,2,Peer-to-peer payments,209818,1259040000.0
1766,ladakh,2021,2,Recharge & bill payments,95458,44754700.0
1767,ladakh,2021,2,Merchant payments,92078,119608000.0
1768,ladakh,2021,2,Financial Services,755,1756760.0
1769,ladakh,2021,2,Others,1607,2094730.0
1770,ladakh,2021,3,Peer-to-peer payments,330919,1917310000.0
1771,ladakh,2021,3,Merchant payments,135108,233261000.0
1772,ladakh,2021,3,Recharge & bill payments,121856,58750100.0
1773,ladakh,2021,3,Financial Services,900,1911630.0
1774,ladakh,2021,3,Others,2204,2751200.0
1775,ladakh,2021,4,Peer-to-peer payments,337120,1804430000.0
1776,ladakh,2021,4,Merchant payments,169110,284786000.0
1777,ladakh,2021,4,Recharge & bill payments,120607,58403900.0
1778,ladakh,2021,4,Financial Services,912,3068710.0
1779,ladakh,2021,4,Others,2438,2847620.0
1780,ladakh,2022,1,Peer-to-peer payments,343041,1685240000.0
1781,ladakh,2022,1,Merchant payments,167100,279354000.0
1782,ladakh,2022,1,Recharge & bill payments,116486,56204000.0
1783,ladakh,2022,1,Financial Services,1247,2023330.0
1784,ladakh,2022,1,Others,2141,2217100.0
1785,ladakh,2022,2,Peer-to-peer payments,608870,2941620000.0
1786,ladakh,2022,2,Merchant payments,346146,508439000.0
1787,ladakh,2022,2,Recharge & bill payments,158996,88531700.0
1788,ladakh,2022,2,Financial Services,1585,2487560.0
1789,ladakh,2022,2,Others,2476,2235180.0
1790,ladakh,2022,3,Peer-to-peer payments,659896,2955730000.0
1791,ladakh,2022,3,Merchant payments,367022,551473000.0
1792,ladakh,2022,3,Recharge & bill payments,160269,94288900.0
1793,ladakh,2022,3,Financial Services,1555,1815870.0
1794,ladakh,2022,3,Others,2116,1892130.0
1795,ladakh,2022,4,Peer-to-peer payments,559259,2350050000.0
1796,ladakh,2022,4,Merchant payments,382456,462190000.0
1797,ladakh,2022,4,Recharge & bill payments,138793,79767800.0
1798,ladakh,2022,4,Financial Services,1248,1198720.0
1799,ladakh,2022,4,Others,1616,1273500.0
1800,lakshadweep,2018,1,Peer-to-peer payments,423,1860280.0
1801,lakshadweep,2018,1,Recharge & bill payments,342,61432.1
1802,lakshadweep,2018,1,Merchant payments,5,590.75
1803,lakshadweep,2018,1,Others,8,6310.1
1804,lakshadweep,2018,2,Peer-to-peer payments,1315,5757120.0
1805,lakshadweep,2018,2,Recharge & bill payments,750,353203.0
1806,lakshadweep,2018,2,Merchant payments,42,64568.5
1807,lakshadweep,2018,2,Financial Services,6,9134.41
1808,lakshadweep,2018,2,Others,19,3780.77
1809,lakshadweep,2018,3,Peer-to-peer payments,841,3926050.0
1810,lakshadweep,2018,3,Recharge & bill payments,760,300978.0
1811,lakshadweep,2018,3,Merchant payments,87,94046.4
1812,lakshadweep,2018,3,Others,15,17958.8
1813,lakshadweep,2018,4,Recharge & bill payments,792,351201.0
1814,lakshadweep,2018,4,Peer-to-peer payments,689,3841230.0
1815,lakshadweep,2018,4,Merchant payments,144,262080.0
1816,lakshadweep,2018,4,Financial Services,6,389.893
1817,lakshadweep,2018,4,Others,11,8312.43
1818,lakshadweep,2019,1,Peer-to-peer payments,1183,8221400.0
1819,lakshadweep,2019,1,Recharge & bill payments,1173,353871.0
1820,lakshadweep,2019,1,Merchant payments,113,183062.0
1821,lakshadweep,2019,1,Others,12,27795.4
1822,lakshadweep,2019,2,Recharge & bill payments,1448,436735.0
1823,lakshadweep,2019,2,Peer-to-peer payments,1318,8602730.0
1824,lakshadweep,2019,2,Merchant payments,137,190717.0
1825,lakshadweep,2019,2,Others,23,12340.3
1826,lakshadweep,2019,3,Recharge & bill payments,1528,503049.0
1827,lakshadweep,2019,3,Peer-to-peer payments,1455,8923270.0
1828,lakshadweep,2019,3,Merchant payments,111,215160.0
1829,lakshadweep,2019,3,Others,10,10278.7
1830,lakshadweep,2019,4,Recharge & bill payments,1801,618156.0
1831,lakshadweep,2019,4,Peer-to-peer payments,1753,10383400.0
1832,lakshadweep,2019,4,Merchant payments,188,211414.0
1833,lakshadweep,2019,4,Financial Services,2,34.3972
1834,lakshadweep,2019,4,Others,21,56896.2
1835,lakshadweep,2020,1,Recharge & bill payments,2684,789255.0
1836,lakshadweep,2020,1,Peer-to-peer payments,2068,12463300.0
1837,lakshadweep,2020,1,Merchant payments,387,216594.0
1838,lakshadweep,2020,1,Others,12,33192.0
1839,lakshadweep,2020,2,Recharge & bill payments,4497,1061690.0
1840,lakshadweep,2020,2,Peer-to-peer payments,2176,14718600.0
1841,lakshadweep,2020,2,Merchant payments,472,971609.0
1842,lakshadweep,2020,2,Financial Services,60,158594.0
1843,lakshadweep,2020,2,Others,15,32419.7
1844,lakshadweep,2020,3,Recharge & bill payments,4696,1186950.0
1845,lakshadweep,2020,3,Peer-to-peer payments,2946,19189400.0
1846,lakshadweep,2020,3,Merchant payments,903,842981.0
1847,lakshadweep,2020,3,Financial Services,27,45457.5
1848,lakshadweep,2020,3,Others,17,42055.5
1849,lakshadweep,2020,4,Recharge & bill payments,5187,1499300.0
1850,lakshadweep,2020,4,Peer-to-peer payments,4741,27284100.0
1851,lakshadweep,2020,4,Merchant payments,1668,1227100.0
1852,lakshadweep,2020,4,Financial Services,22,13968.8
1853,lakshadweep,2020,4,Others,32,86826.2
1854,lakshadweep,2021,1,Peer-to-peer payments,3942,24823700.0
1855,lakshadweep,2021,1,Recharge & bill payments,3541,1070210.0
1856,lakshadweep,2021,1,Merchant payments,1537,1040210.0
1857,lakshadweep,2021,1,Financial Services,19,15929.1
1858,lakshadweep,2021,1,Others,46,92715.6
1859,lakshadweep,2021,2,Recharge & bill payments,5499,1745300.0
1860,lakshadweep,2021,2,Peer-to-peer payments,4069,23996400.0
1861,lakshadweep,2021,2,Merchant payments,1743,1525330.0
1862,lakshadweep,2021,2,Financial Services,29,15052.0
1863,lakshadweep,2021,2,Others,44,101366.0
1864,lakshadweep,2021,3,Peer-to-peer payments,5687,34142100.0
1865,lakshadweep,2021,3,Recharge & bill payments,5153,1700290.0
1866,lakshadweep,2021,3,Merchant payments,2450,2750370.0
1867,lakshadweep,2021,3,Financial Services,48,137227.0
1868,lakshadweep,2021,3,Others,32,73174.3
1869,lakshadweep,2021,4,Peer-to-peer payments,7154,44696700.0
1870,lakshadweep,2021,4,Recharge & bill payments,5355,2093900.0
1871,lakshadweep,2021,4,Merchant payments,2872,4071240.0
1872,lakshadweep,2021,4,Financial Services,27,19994.5
1873,lakshadweep,2021,4,Others,62,116382.0
1874,lakshadweep,2022,1,Peer-to-peer payments,7913,48590900.0
1875,lakshadweep,2022,1,Recharge & bill payments,5334,2322580.0
1876,lakshadweep,2022,1,Merchant payments,3048,3838360.0
1877,lakshadweep,2022,1,Financial Services,39,38274.2
1878,lakshadweep,2022,1,Others,63,149355.0
1879,lakshadweep,2022,2,Peer-to-peer payments,8491,48451700.0
1880,lakshadweep,2022,2,Recharge & bill payments,5366,2386140.0
1881,lakshadweep,2022,2,Merchant payments,3602,4895660.0
1882,lakshadweep,2022,2,Financial Services,59,87127.8
1883,lakshadweep,2022,2,Others,51,108944.0
1884,lakshadweep,2022,3,Peer-to-peer payments,7533,40029000.0
1885,lakshadweep,2022,3,Recharge & bill payments,4441,1936540.0
1886,lakshadweep,2022,3,Merchant payments,3142,5469200.0
1887,lakshadweep,2022,3,Financial Services,64,63629.9
1888,lakshadweep,2022,3,Others,61,81637.0
1889,lakshadweep,2022,4,Peer-to-peer payments,8686,47450400.0
1890,lakshadweep,2022,4,Recharge & bill payments,4557,2024740.0
1891,lakshadweep,2022,4,Merchant payments,3819,5250990.0
1892,lakshadweep,2022,4,Financial Services,35,26453.0
1893,lakshadweep,2022,4,Others,50,61304.4
1894,madhya-pradesh,2018,1,Recharge & bill payments,4404190,667057000.0
1895,madhya-pradesh,2018,1,Peer-to-peer payments,2848290,7590790000.0
1896,madhya-pradesh,2018,1,Financial Services,230519,43374300.0
1897,madhya-pradesh,2018,1,Merchant payments,196394,170120000.0
1898,madhya-pradesh,2018,1,Others,346002,210262000.0
1899,madhya-pradesh,2018,2,Recharge & bill payments,5324535,1132090000.0
1900,madhya-pradesh,2018,2,Peer-to-peer payments,4269392,14155600000.0
1901,madhya-pradesh,2018,2,Merchant payments,397135,339308000.0
1902,madhya-pradesh,2018,2,Financial Services,305553,53860300.0
1903,madhya-pradesh,2018,2,Others,264797,243219000.0
1904,madhya-pradesh,2018,3,Peer-to-peer payments,9988509,22057700000.0
1905,madhya-pradesh,2018,3,Recharge & bill payments,5733261,1367770000.0
1906,madhya-pradesh,2018,3,Merchant payments,784995,465391000.0
1907,madhya-pradesh,2018,3,Financial Services,359440,46120500.0
1908,madhya-pradesh,2018,3,Others,260780,212771000.0
1909,madhya-pradesh,2018,4,Peer-to-peer payments,11456555,30897300000.0
1910,madhya-pradesh,2018,4,Recharge & bill payments,7273502,1669350000.0
1911,madhya-pradesh,2018,4,Merchant payments,2056426,1036250000.0
1912,madhya-pradesh,2018,4,Financial Services,313540,43367200.0
1913,madhya-pradesh,2018,4,Others,297532,259297000.0
1914,madhya-pradesh,2019,1,Peer-to-peer payments,23708825,44114200000.0
1915,madhya-pradesh,2019,1,Recharge & bill payments,9966905,2423590000.0
1916,madhya-pradesh,2019,1,Merchant payments,3018928,1263700000.0
1917,madhya-pradesh,2019,1,Financial Services,290838,28901200.0
1918,madhya-pradesh,2019,1,Others,315553,239879000.0
1919,madhya-pradesh,2019,2,Peer-to-peer payments,20868744,61758800000.0
1920,madhya-pradesh,2019,2,Recharge & bill payments,12044969,3571900000.0
1921,madhya-pradesh,2019,2,Merchant payments,7331352,2671160000.0
1922,madhya-pradesh,2019,2,Financial Services,149197,18869700.0
1923,madhya-pradesh,2019,2,Others,451751,313802000.0
1924,madhya-pradesh,2019,3,Peer-to-peer payments,22631038,67648100000.0
1925,madhya-pradesh,2019,3,Merchant payments,17163551,5147460000.0
1926,madhya-pradesh,2019,3,Recharge & bill payments,13156616,4576520000.0
1927,madhya-pradesh,2019,3,Financial Services,192821,25654200.0
1928,madhya-pradesh,2019,3,Others,466385,278579000.0
1929,madhya-pradesh,2019,4,Peer-to-peer payments,32083162,92064500000.0
1930,madhya-pradesh,2019,4,Merchant payments,19447707,7304160000.0
1931,madhya-pradesh,2019,4,Recharge & bill payments,16081734,5104820000.0
1932,madhya-pradesh,2019,4,Financial Services,127116,24020100.0
1933,madhya-pradesh,2019,4,Others,392270,190456000.0
1934,madhya-pradesh,2020,1,Peer-to-peer payments,34540722,110326000000.0
1935,madhya-pradesh,2020,1,Merchant payments,24618074,9898240000.0
1936,madhya-pradesh,2020,1,Recharge & bill payments,19788516,6311610000.0
1937,madhya-pradesh,2020,1,Financial Services,68055,30645700.0
1938,madhya-pradesh,2020,1,Others,351379,170791000.0
1939,madhya-pradesh,2020,2,Peer-to-peer payments,34860958,128185000000.0
1940,madhya-pradesh,2020,2,Recharge & bill payments,27497528,8904070000.0
1941,madhya-pradesh,2020,2,Merchant payments,13685723,10666200000.0
1942,madhya-pradesh,2020,2,Financial Services,80988,62073600.0
1943,madhya-pradesh,2020,2,Others,215376,104957000.0
1944,madhya-pradesh,2020,3,Peer-to-peer payments,50871564,174979000000.0
1945,madhya-pradesh,2020,3,Merchant payments,31879804,20621300000.0
1946,madhya-pradesh,2020,3,Recharge & bill payments,25380467,9834190000.0
1947,madhya-pradesh,2020,3,Financial Services,131725,122971000.0
1948,madhya-pradesh,2020,3,Others,316321,144259000.0
1949,madhya-pradesh,2020,4,Peer-to-peer payments,67972167,235584000000.0
1950,madhya-pradesh,2020,4,Merchant payments,57707471,37315600000.0
1951,madhya-pradesh,2020,4,Recharge & bill payments,27335834,10977800000.0
1952,madhya-pradesh,2020,4,Financial Services,149532,132590000.0
1953,madhya-pradesh,2020,4,Others,487537,264996000.0
1954,madhya-pradesh,2021,1,Merchant payments,84812245,50098200000.0
1955,madhya-pradesh,2021,1,Peer-to-peer payments,84070625,279938000000.0
1956,madhya-pradesh,2021,1,Recharge & bill payments,32500681,13060900000.0
1957,madhya-pradesh,2021,1,Financial Services,169378,161838000.0
1958,madhya-pradesh,2021,1,Others,445569,274787000.0
1959,madhya-pradesh,2021,2,Peer-to-peer payments,99367521,348936000000.0
1960,madhya-pradesh,2021,2,Merchant payments,77113464,58839400000.0
1961,madhya-pradesh,2021,2,Recharge & bill payments,46118636,17230500000.0
1962,madhya-pradesh,2021,2,Financial Services,188726,177313000.0
1963,madhya-pradesh,2021,2,Others,526333,317754000.0
1964,madhya-pradesh,2021,3,Merchant payments,138433772,85885700000.0
1965,madhya-pradesh,2021,3,Peer-to-peer payments,127654821,398913000000.0
1966,madhya-pradesh,2021,3,Recharge & bill payments,44437315,19025300000.0
1967,madhya-pradesh,2021,3,Financial Services,174454,180366000.0
1968,madhya-pradesh,2021,3,Others,742972,408509000.0
1969,madhya-pradesh,2021,4,Merchant payments,197193842,126461000000.0
1970,madhya-pradesh,2021,4,Peer-to-peer payments,159649020,507119000000.0
1971,madhya-pradesh,2021,4,Recharge & bill payments,46220966,22492800000.0
1972,madhya-pradesh,2021,4,Financial Services,247925,246488000.0
1973,madhya-pradesh,2021,4,Others,996331,568617000.0
1974,madhya-pradesh,2022,1,Merchant payments,237691924,143310000000.0
1975,madhya-pradesh,2022,1,Peer-to-peer payments,185008444,578202000000.0
1976,madhya-pradesh,2022,1,Recharge & bill payments,48870314,25437800000.0
1977,madhya-pradesh,2022,1,Financial Services,222923,219927000.0
1978,madhya-pradesh,2022,1,Others,909453,495514000.0
1979,madhya-pradesh,2022,2,Merchant payments,287616385,174183000000.0
1980,madhya-pradesh,2022,2,Peer-to-peer payments,202093283,663181000000.0
1981,madhya-pradesh,2022,2,Recharge & bill payments,54318983,29125700000.0
1982,madhya-pradesh,2022,2,Financial Services,157672,153944000.0
1983,madhya-pradesh,2022,2,Others,713506,381178000.0
1984,madhya-pradesh,2022,3,Merchant payments,391105651,212446000000.0
1985,madhya-pradesh,2022,3,Peer-to-peer payments,267013695,780650000000.0
1986,madhya-pradesh,2022,3,Recharge & bill payments,72148870,39132600000.0
1987,madhya-pradesh,2022,3,Financial Services,240678,236981000.0
1988,madhya-pradesh,2022,3,Others,750665,442609000.0
1989,madhya-pradesh,2022,4,Merchant payments,492999084,272802000000.0
1990,madhya-pradesh,2022,4,Peer-to-peer payments,325467851,984255000000.0
1991,madhya-pradesh,2022,4,Recharge & bill payments,79289399,45143200000.0
1992,madhya-pradesh,2022,4,Financial Services,286931,278305000.0
1993,madhya-pradesh,2022,4,Others,785003,521508000.0
1994,maharashtra,2018,1,Recharge & bill payments,9670237,2283570000.0
1995,maharashtra,2018,1,Peer-to-peer payments,5227770,18283900000.0
1996,maharashtra,2018,1,Merchant payments,616779,576964000.0
1997,maharashtra,2018,1,Financial Services,235051,60997300.0
1998,maharashtra,2018,1,Others,637197,506188000.0
1999,maharashtra,2018,2,Recharge & bill payments,12384216,3725800000.0
2000,maharashtra,2018,2,Peer-to-peer payments,7772336,30782800000.0
2001,maharashtra,2018,2,Merchant payments,1306326,1226120000.0
2002,maharashtra,2018,2,Financial Services,262875,85545900.0
2003,maharashtra,2018,2,Others,559987,536758000.0
2004,maharashtra,2018,3,Recharge & bill payments,14371791,4547490000.0
2005,maharashtra,2018,3,Peer-to-peer payments,13470065,45466500000.0
2006,maharashtra,2018,3,Merchant payments,2797204,1702220000.0
2007,maharashtra,2018,3,Financial Services,234598,52349000.0
2008,maharashtra,2018,3,Others,664880,492228000.0
2009,maharashtra,2018,4,Peer-to-peer payments,20824667,68974000000.0
2010,maharashtra,2018,4,Recharge & bill payments,18071025,5860870000.0
2011,maharashtra,2018,4,Merchant payments,6047705,3985200000.0
2012,maharashtra,2018,4,Financial Services,325121,77345500.0
2013,maharashtra,2018,4,Others,821705,621520000.0
2014,maharashtra,2019,1,Peer-to-peer payments,37360716,97373100000.0
2015,maharashtra,2019,1,Recharge & bill payments,24540041,8256500000.0
2016,maharashtra,2019,1,Merchant payments,12069119,5172590000.0
2017,maharashtra,2019,1,Financial Services,287569,49487700.0
2018,maharashtra,2019,1,Others,821624,569020000.0
2019,maharashtra,2019,2,Peer-to-peer payments,42546317,130558000000.0
2020,maharashtra,2019,2,Recharge & bill payments,29395661,12197200000.0
2021,maharashtra,2019,2,Merchant payments,27854042,9728560000.0
2022,maharashtra,2019,2,Financial Services,182840,45291600.0
2023,maharashtra,2019,2,Others,1170993,765228000.0
2024,maharashtra,2019,3,Peer-to-peer payments,57991699,165732000000.0
2025,maharashtra,2019,3,Merchant payments,54683738,17545700000.0
2026,maharashtra,2019,3,Recharge & bill payments,34309301,15471700000.0
2027,maharashtra,2019,3,Financial Services,231467,54108400.0
2028,maharashtra,2019,3,Others,1519376,814284000.0
2029,maharashtra,2019,4,Merchant payments,80127804,27209900000.0
2030,maharashtra,2019,4,Peer-to-peer payments,78795871,227268000000.0
2031,maharashtra,2019,4,Recharge & bill payments,40705998,17794700000.0
2032,maharashtra,2019,4,Financial Services,129755,49622900.0
2033,maharashtra,2019,4,Others,1501192,672211000.0
2034,maharashtra,2020,1,Merchant payments,100337738,35200100000.0
2035,maharashtra,2020,1,Peer-to-peer payments,87067410,262541000000.0
2036,maharashtra,2020,1,Recharge & bill payments,50199498,21603600000.0
2037,maharashtra,2020,1,Financial Services,123476,91363700.0
2038,maharashtra,2020,1,Others,1215959,558932000.0
2039,maharashtra,2020,2,Peer-to-peer payments,74295930,239933000000.0
2040,maharashtra,2020,2,Recharge & bill payments,60856480,23112300000.0
2041,maharashtra,2020,2,Merchant payments,48965388,32859200000.0
2042,maharashtra,2020,2,Financial Services,206461,211733000.0
2043,maharashtra,2020,2,Others,466502,242917000.0
2044,maharashtra,2020,3,Peer-to-peer payments,108436214,351556000000.0
2045,maharashtra,2020,3,Merchant payments,100808237,60171100000.0
2046,maharashtra,2020,3,Recharge & bill payments,58082283,27915700000.0
2047,maharashtra,2020,3,Financial Services,325453,333670000.0
2048,maharashtra,2020,3,Others,658737,331025000.0
2049,maharashtra,2020,4,Merchant payments,189845640,103805000000.0
2050,maharashtra,2020,4,Peer-to-peer payments,151741840,485748000000.0
2051,maharashtra,2020,4,Recharge & bill payments,64556682,31556900000.0
2052,maharashtra,2020,4,Financial Services,398409,418400000.0
2053,maharashtra,2020,4,Others,1078433,627693000.0
2054,maharashtra,2021,1,Merchant payments,253043309,129493000000.0
2055,maharashtra,2021,1,Peer-to-peer payments,187021609,599213000000.0
2056,maharashtra,2021,1,Recharge & bill payments,76389103,40057200000.0
2057,maharashtra,2021,1,Financial Services,439551,492900000.0
2058,maharashtra,2021,1,Others,966668,630910000.0
2059,maharashtra,2021,2,Merchant payments,247194293,150864000000.0
2060,maharashtra,2021,2,Peer-to-peer payments,228551961,719860000000.0
2061,maharashtra,2021,2,Recharge & bill payments,96271138,43154400000.0
2062,maharashtra,2021,2,Financial Services,504252,536781000.0
2063,maharashtra,2021,2,Others,1094842,699738000.0
2064,maharashtra,2021,3,Merchant payments,390051884,216702000000.0
2065,maharashtra,2021,3,Peer-to-peer payments,296951706,890861000000.0
2066,maharashtra,2021,3,Recharge & bill payments,103943973,50242000000.0
2067,maharashtra,2021,3,Financial Services,448646,579099000.0
2068,maharashtra,2021,3,Others,1477851,873325000.0
2069,maharashtra,2021,4,Merchant payments,540351277,305512000000.0
2070,maharashtra,2021,4,Peer-to-peer payments,361865450,1109860000000.0
2071,maharashtra,2021,4,Recharge & bill payments,105990417,58088000000.0
2072,maharashtra,2021,4,Financial Services,606265,707103000.0
2073,maharashtra,2021,4,Others,1918093,1188660000.0
2074,maharashtra,2022,1,Merchant payments,646277671,340240000000.0
2075,maharashtra,2022,1,Peer-to-peer payments,411989717,1274890000000.0
2076,maharashtra,2022,1,Recharge & bill payments,108896881,64507900000.0
2077,maharashtra,2022,1,Financial Services,583243,677613000.0
2078,maharashtra,2022,1,Others,1758926,1084140000.0
2079,maharashtra,2022,2,Merchant payments,810961772,428469000000.0
2080,maharashtra,2022,2,Peer-to-peer payments,470258043,1501200000000.0
2081,maharashtra,2022,2,Recharge & bill payments,124280427,75111000000.0
2082,maharashtra,2022,2,Financial Services,490152,559322000.0
2083,maharashtra,2022,2,Others,1542719,930828000.0
2084,maharashtra,2022,3,Merchant payments,876618082,432251000000.0
2085,maharashtra,2022,3,Peer-to-peer payments,483481713,1434570000000.0
2086,maharashtra,2022,3,Recharge & bill payments,124545840,79360100000.0
2087,maharashtra,2022,3,Financial Services,521362,571583000.0
2088,maharashtra,2022,3,Others,1222420,831183000.0
2089,maharashtra,2022,4,Merchant payments,1025666187,502661000000.0
2090,maharashtra,2022,4,Peer-to-peer payments,535142126,1622620000000.0
2091,maharashtra,2022,4,Recharge & bill payments,126118544,83576400000.0
2092,maharashtra,2022,4,Financial Services,620124,699277000.0
2093,maharashtra,2022,4,Others,1228291,914952000.0
2094,manipur,2018,1,Recharge & bill payments,50212,6463180.0
2095,manipur,2018,1,Peer-to-peer payments,26382,115495000.0
2096,manipur,2018,1,Financial Services,2660,412580.0
2097,manipur,2018,1,Merchant payments,1614,3616480.0
2098,manipur,2018,1,Others,3201,2058760.0
2099,manipur,2018,2,Recharge & bill payments,77991,11541200.0
2100,manipur,2018,2,Peer-to-peer payments,60365,232157000.0
2101,manipur,2018,2,Financial Services,5992,1241900.0
2102,manipur,2018,2,Merchant payments,4041,5366760.0
2103,manipur,2018,2,Others,3332,2902420.0
2104,manipur,2018,3,Peer-to-peer payments,95204,357769000.0
2105,manipur,2018,3,Recharge & bill payments,81323,13913000.0
2106,manipur,2018,3,Merchant payments,7396,9180950.0
2107,manipur,2018,3,Financial Services,2577,333082.0
2108,manipur,2018,3,Others,2758,2135470.0
2109,manipur,2018,4,Recharge & bill payments,113507,18898100.0
2110,manipur,2018,4,Peer-to-peer payments,104872,562010000.0
2111,manipur,2018,4,Merchant payments,13333,20685400.0
2112,manipur,2018,4,Financial Services,1452,307325.0
2113,manipur,2018,4,Others,2946,3783140.0
2114,manipur,2019,1,Peer-to-peer payments,127067,619920000.0
2115,manipur,2019,1,Recharge & bill payments,120000,22106800.0
2116,manipur,2019,1,Merchant payments,15190,14580200.0
2117,manipur,2019,1,Financial Services,800,174777.0
2118,manipur,2019,1,Others,2352,3116400.0
2119,manipur,2019,2,Peer-to-peer payments,120153,679786000.0
2120,manipur,2019,2,Recharge & bill payments,116500,23573200.0
2121,manipur,2019,2,Merchant payments,18044,15996700.0
2122,manipur,2019,2,Financial Services,387,91955.0
2123,manipur,2019,2,Others,2341,3342250.0
2124,manipur,2019,3,Recharge & bill payments,180057,36634700.0
2125,manipur,2019,3,Peer-to-peer payments,144965,803336000.0
2126,manipur,2019,3,Merchant payments,17683,20490200.0
2127,manipur,2019,3,Financial Services,358,367866.0
2128,manipur,2019,3,Others,1945,2723640.0
2129,manipur,2019,4,Recharge & bill payments,212136,44202500.0
